League Id,Date,Home,Score Home,Away,Score Away,Type,Played,Overtime,Shootout,Game Id
0,2004-4-4,20,2,14,2,Regular Season,1,1,0,1227
0,2004-4-4,15,2,22,2,Regular Season,1,1,0,1228
0,2004-4-4,35,1,16,2,Regular Season,1,0,0,1225
0,2004-4-4,27,1,11,2,Regular Season,1,0,0,1229
0,2004-4-4,25,1,32,0,Regular Season,1,0,0,1221
0,2004-4-4,30,0,19,3,Regular Season,1,0,0,1224
0,2004-4-4,12,1,8,1,Regular Season,1,1,0,1222
0,2004-4-4,31,2,24,1,Regular Season,1,0,0,1223
0,2004-4-10,11,3,19,4,Playoffs,1,1,0,1473
0,2004-4-10,29,2,17,3,Playoffs,1,0,0,1469
0,2004-4-10,16,0,12,1,Playoffs,1,0,0,1471
0,2004-4-10,21,3,10,2,Playoffs,1,0,0,1467
0,2004-4-11,9,2,35,3,Playoffs,1,1,0,1474
0,2004-4-11,28,4,33,2,Playoffs,1,0,0,1468
0,2004-4-11,5,3,14,6,Playoffs,1,0,0,1470
0,2004-4-11,25,1,8,6,Playoffs,1,0,0,1472
0,2004-4-12,11,3,19,2,Playoffs,1,0,0,1481
0,2004-4-12,16,6,12,3,Playoffs,1,0,0,1479
0,2004-4-12,29,5,17,2,Playoffs,1,0,0,1477
0,2004-4-12,21,4,10,0,Playoffs,1,0,0,1475
0,2004-4-13,9,2,35,5,Playoffs,1,0,0,1482
0,2004-4-13,5,1,14,2,Playoffs,1,0,0,1478
0,2004-4-13,25,1,8,2,Playoffs,1,0,0,1480
0,2004-4-13,28,1,33,0,Playoffs,1,0,0,1476
0,2004-4-14,19,3,11,1,Playoffs,1,0,0,1489
0,2004-4-14,17,1,29,2,Playoffs,1,1,0,1485
0,2004-4-14,10,1,21,5,Playoffs,1,0,0,1483
0,2004-4-14,12,1,16,3,Playoffs,1,0,0,1487
0,2004-4-15,35,1,9,2,Playoffs,1,0,0,1490
0,2004-4-15,14,3,5,2,Playoffs,1,0,0,1486
0,2004-4-15,8,1,25,2,Playoffs,1,0,0,1488
0,2004-4-15,33,1,28,4,Playoffs,1,0,0,1484
0,2004-4-16,17,2,29,3,Playoffs,1,1,0,1493
0,2004-4-16,19,1,11,2,Playoffs,1,0,0,1497
0,2004-4-16,10,0,21,4,Playoffs,1,0,0,1491
0,2004-4-16,12,2,16,1,Playoffs,1,0,0,1495
0,2004-4-17,8,3,25,0,Playoffs,1,0,0,1496
0,2004-4-17,35,3,9,1,Playoffs,1,0,0,1498
0,2004-4-17,14,3,5,4,Playoffs,1,1,0,1494
0,2004-4-17,33,1,28,2,Playoffs,1,1,0,1492
0,2004-4-18,16,0,12,1,Playoffs,1,1,0,1501
0,2004-4-18,11,2,19,1,Playoffs,1,0,0,1503
0,2004-4-18,29,2,17,1,Playoffs,1,1,0,1499
0,2004-4-19,9,2,35,1,Playoffs,1,1,0,1504
0,2004-4-19,25,4,8,1,Playoffs,1,0,0,1502
0,2004-4-19,5,4,14,2,Playoffs,1,0,0,1500
0,2004-4-21,35,2,9,0,Playoffs,1,0,0,1509
0,2004-4-21,19,3,11,1,Playoffs,1,0,0,1508
0,2004-4-21,14,3,5,1,Playoffs,1,0,0,1505
0,2004-4-21,8,0,25,2,Playoffs,1,0,0,1507
0,2004-4-21,12,3,16,2,Playoffs,1,1,0,1506
0,2004-4-23,25,5,8,4,Playoffs,1,0,0,1510
0,2004-4-23,11,4,19,5,Playoffs,1,0,0,1511
0,2004-4-25,21,4,14,2,Playoffs,1,0,0,1512
0,2004-4-25,25,3,12,1,Playoffs,1,0,0,1514
0,2004-4-26,35,3,19,0,Playoffs,1,0,0,1515
0,2004-4-26,28,4,29,1,Playoffs,1,0,0,1513
0,2004-4-27,25,4,12,3,Playoffs,1,1,0,1518
0,2004-4-27,21,4,14,3,Playoffs,1,0,0,1516
0,2004-4-28,28,3,29,2,Playoffs,1,0,0,1517
0,2004-4-28,35,3,19,2,Playoffs,1,0,0,1519
0,2004-4-29,14,0,21,3,Playoffs,1,0,0,1520
0,2004-4-29,12,2,25,5,Playoffs,1,0,0,1522
0,2004-4-30,29,2,28,3,Playoffs,1,1,0,1521
0,2004-4-30,19,1,35,0,Playoffs,1,1,0,1523
0,2004-5-1,12,2,25,1,Playoffs,1,0,0,1526
0,2004-5-1,14,1,21,2,Playoffs,1,0,0,1524
0,2004-5-2,19,1,35,4,Playoffs,1,0,0,1527
0,2004-5-2,29,0,28,2,Playoffs,1,0,0,1525
0,2004-5-3,25,2,12,1,Playoffs,1,0,0,1528
0,2004-5-4,35,3,19,2,Playoffs,1,1,0,1529
0,2004-5-6,21,0,28,3,Playoffs,1,0,0,1530
0,2004-5-7,25,1,35,4,Playoffs,1,0,0,1531
0,2004-5-8,21,3,28,0,Playoffs,1,0,0,1532
0,2004-5-9,25,3,35,0,Playoffs,1,0,0,1533
0,2004-5-10,28,1,21,3,Playoffs,1,0,0,1534
0,2004-5-11,35,1,25,3,Playoffs,1,0,0,1535
0,2004-5-12,28,1,21,2,Playoffs,1,1,0,1536
0,2004-5-13,35,0,25,3,Playoffs,1,0,0,1537
0,2004-5-14,21,2,28,1,Playoffs,1,1,0,1538
0,2004-5-15,25,2,35,1,Playoffs,1,0,0,1539
0,2004-5-18,21,5,25,4,Playoffs,1,1,0,1540
0,2004-5-20,21,2,25,1,Playoffs,1,0,0,1541
0,2004-5-22,25,2,21,5,Playoffs,1,0,0,1542
0,2004-5-24,25,3,21,4,Playoffs,1,1,0,1543
