PlayerId,Year,TeamId,LeagueId,GP,G,A,PIM,+/-,PP G,PP A,SH G,SH A,GR,GWG,SOG,FO,FO W,HIT,GvA,TkA,SB,TOI,PPTOI,SHTOI,Fights,Fights Won
12141,2024,18,0,4,1,1,0,1,0,0,0,0,60,1,7,9,8,1,1,1,1,2426,553,16,0,0
12141,2023,18,0,2,0,1,0,0,0,0,0,0,62,0,1,8,5,2,0,0,1,969,260,66,0,0
12141,2022,18,0,2,0,0,0,0,0,0,0,0,60,0,1,2,1,0,0,1,1,922,165,0,0,0
152825,2029,140,13,6,2,1,2,5,0,0,0,0,56,1,6,0,0,4,2,1,3,5672,164,540,0,0
152825,2028,140,13,2,0,0,2,-1,0,0,0,0,55,0,1,0,0,4,1,0,2,1511,0,442,0,0
152825,2027,142,13,4,1,4,4,-1,1,4,0,0,62,0,11,0,0,2,2,1,1,4025,411,358,0,0
152825,2026,142,13,4,0,1,4,-10,0,1,0,0,49,0,2,0,0,3,0,0,3,3640,524,607,0,0
153009,2032,197,14,4,1,1,2,-4,1,0,0,0,58,0,8,6,1,2,1,2,8,3216,724,5,0,0
153009,2031,197,14,4,1,3,0,2,1,0,0,0,66,0,7,3,2,6,0,1,12,3977,522,339,0,0
153009,2030,197,14,4,0,0,2,-5,0,0,0,0,58,0,4,22,6,5,0,1,9,2715,0,485,0,0
153009,2029,197,14,4,0,2,0,4,0,0,0,0,57,0,1,12,6,1,1,0,3,1917,22,229,0,0
149687,2030,186,14,3,1,0,0,1,0,0,0,0,56,1,3,15,8,1,0,0,2,1466,87,136,0,0
149687,2029,186,14,3,0,4,4,1,0,2,0,0,66,0,8,39,19,1,1,2,1,2621,249,258,0,0
149687,2028,186,14,1,0,0,0,0,0,0,0,0,49,0,0,7,2,2,1,0,0,571,0,30,0,0
149687,2027,186,14,1,0,0,2,0,0,0,0,0,48,0,0,2,1,0,0,0,0,382,0,0,0,0
14242,2031,3796,193,3,0,0,0,-3,0,0,0,0,54,0,4,13,2,4,0,0,3,1563,571,0,0,0
14242,2030,3796,193,4,0,0,0,-5,0,0,0,0,56,0,5,45,24,1,0,0,2,2393,535,99,0,0
14242,2029,3796,193,3,1,0,15,2,0,0,1,0,58,0,2,23,16,0,0,0,0,1230,122,160,0,0
14242,2027,3796,193,3,1,3,4,4,0,0,0,0,62,0,3,29,9,2,2,2,4,2000,167,274,0,0
14242,2026,4922,10,6,2,2,2,2,1,0,0,0,70,0,12,101,56,1,1,2,1,5166,1401,349,0,0
14242,2025,4922,10,6,0,2,16,-3,0,0,0,0,62,0,12,91,39,5,4,5,4,6447,697,618,0,0
14242,2024,4922,10,7,1,5,4,0,0,2,0,0,71,0,9,99,60,3,4,0,4,6371,303,853,0,0
14242,2023,4922,10,7,1,2,2,4,0,0,0,0,66,0,10,99,54,2,4,1,6,5698,187,1083,0,0
14242,2022,4922,10,7,1,5,4,1,0,0,0,0,71,0,16,87,45,9,2,1,5,7280,352,1138,0,0
149692,2031,182,14,3,1,2,0,-1,0,2,1,0,66,0,7,0,0,0,0,1,1,2889,561,312,0,0
149692,2030,182,14,3,0,2,0,-2,0,2,0,0,68,0,4,0,0,1,2,0,3,3157,899,268,0,0
149692,2029,182,14,1,0,0,0,-3,0,0,0,0,76,0,1,0,0,0,0,1,4,1198,84,0,0,0
149692,2028,182,14,3,1,2,2,-1,0,1,0,0,81,0,11,0,0,5,0,2,6,2759,775,335,0,0
14284,2032,3796,193,2,0,0,2,-2,0,0,0,0,53,0,2,0,0,4,0,1,4,1352,44,321,0,0
14284,2031,3796,193,5,0,1,0,-2,0,0,0,1,57,0,12,0,0,4,0,2,10,4360,133,1169,0,0
14284,2029,3795,193,5,1,0,2,-1,0,0,0,0,63,0,11,0,0,7,0,2,10,4325,591,783,0,0
14284,2028,4999,193,5,0,1,2,-1,0,0,0,0,59,0,10,0,0,3,1,1,7,4635,235,654,0,0
14284,2022,56,1,7,0,2,10,-3,0,0,0,0,59,0,14,0,0,5,0,0,12,7239,393,787,0,0
14284,2023,56,1,5,1,2,0,2,0,0,0,0,72,0,8,0,0,1,0,1,10,4866,1179,1073,0,0
14284,2024,56,1,6,1,0,16,-3,0,0,0,0,58,0,13,0,0,3,1,2,3,5487,751,633,0,0
14284,2025,152,10,7,1,1,4,-2,0,0,0,0,67,0,16,0,0,9,0,5,6,7367,925,393,0,0
14284,2026,152,10,7,3,3,0,2,0,1,0,0,71,0,12,0,0,8,3,8,22,7101,727,1174,0,0
149737,2032,202,14,4,0,2,6,-4,0,0,0,0,61,0,5,0,0,2,1,0,14,4763,405,409,0,0
149737,2031,202,14,4,0,2,4,1,0,0,0,0,63,0,1,0,0,2,0,1,6,4358,363,686,0,0
149737,2030,202,14,1,0,0,0,0,0,0,0,0,73,0,4,0,0,2,0,0,3,1422,13,72,0,0
149737,2029,202,14,2,1,1,0,0,0,0,0,0,63,0,1,0,0,1,1,1,3,2009,0,63,0,0
149745,2030,196,14,1,0,0,0,-1,0,0,0,0,54,0,0,0,0,0,0,0,0,454,88,0,0,0
149745,2028,196,14,2,0,0,0,0,0,0,0,0,57,0,1,0,0,1,0,0,0,1260,0,46,0,0
149745,2027,196,14,1,0,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,430,0,0,0,0
14514,2031,626,6,4,2,1,0,-1,0,0,0,1,61,0,7,5,2,8,0,0,0,3268,162,215,0,0
14514,2030,626,6,2,0,2,0,1,0,1,0,0,60,0,1,4,2,0,0,0,0,597,164,117,0,0
14514,2029,626,6,6,1,2,6,0,0,0,0,0,64,0,13,14,8,4,1,2,0,3472,66,1030,0,0
14514,2028,626,6,6,1,0,16,-1,1,0,0,0,59,0,15,9,4,7,2,0,1,4510,1174,0,0,0
14514,2027,626,6,6,3,3,20,5,1,0,0,0,68,1,16,9,4,10,2,4,2,4104,1298,41,0,0
14514,2026,4864,14,4,1,2,4,-1,1,1,0,0,69,0,11,6,2,7,1,0,0,3012,1251,4,0,0
14514,2025,4864,14,4,0,2,0,3,0,1,0,0,69,0,9,8,3,5,1,0,1,3179,1029,0,0,0
14514,2024,4864,14,4,1,1,4,-2,1,0,0,0,65,0,10,6,3,3,0,0,1,3723,451,0,0,0
14514,2023,4864,14,2,0,0,0,-1,0,0,0,0,62,0,5,3,1,3,2,1,2,1484,215,115,0,0
149883,2032,4246,32,1,0,1,0,1,0,0,0,0,63,0,0,0,0,1,0,0,1,1002,0,150,0,0
149883,2031,4246,32,1,0,0,2,0,0,0,0,0,44,0,0,0,0,1,0,1,0,879,0,84,0,0
149883,2030,4635,193,6,0,0,2,0,0,0,0,0,53,0,1,0,0,2,0,0,3,4929,357,840,0,0
149883,2028,133,13,5,1,1,0,-1,0,1,1,0,62,1,14,0,0,3,0,2,5,4763,1505,578,0,0
149883,2027,133,13,6,0,0,2,-5,0,0,0,0,61,0,9,0,0,3,1,0,5,5632,634,567,0,0
149883,2026,139,13,4,0,0,0,-2,0,0,0,0,53,0,5,0,0,1,2,1,0,3286,105,298,0,0
14864,2032,631,6,2,0,0,0,-1,0,0,0,0,54,0,1,17,7,3,0,1,0,852,101,115,0,0
14864,2031,631,6,4,0,3,2,-1,0,2,0,0,52,0,1,18,8,2,0,0,0,1410,29,29,0,0
14864,2028,631,6,3,2,0,2,1,0,0,0,0,60,0,5,15,8,3,1,1,0,1433,0,173,0,0
14864,2027,631,6,3,0,0,2,-2,0,0,0,0,55,0,3,23,11,1,0,0,0,1321,274,35,0,0
14864,2026,631,6,6,0,0,2,-1,0,0,0,0,60,0,13,58,33,4,2,1,0,5299,124,488,0,0
14864,2025,628,6,3,0,1,0,1,0,0,0,0,74,0,8,31,18,2,1,3,0,1642,975,262,0,0
14864,2024,646,6,4,0,1,0,0,0,0,0,0,64,0,4,26,11,6,1,3,1,2036,972,7,0,0
14864,2023,628,6,4,3,2,0,6,0,0,0,0,64,1,6,29,17,4,1,0,0,2448,134,58,0,0
14864,2022,628,6,3,0,0,0,0,0,0,0,0,59,0,2,17,12,0,2,1,0,1100,321,56,0,0
149918,2028,128,13,7,1,3,6,4,0,0,0,0,61,1,14,9,3,5,5,3,5,5523,0,1052,0,0
149918,2027,143,13,6,0,0,14,1,0,0,0,0,63,0,5,5,0,4,2,0,1,4424,428,307,0,0
149918,2026,143,13,4,3,0,0,2,1,0,0,0,57,1,5,1,1,1,2,0,1,2177,115,55,0,0
153234,2032,191,14,1,0,0,0,0,0,0,0,0,58,0,0,6,3,1,1,0,1,476,63,0,0,0
153234,2031,191,14,1,0,0,2,0,0,0,0,0,50,0,2,8,5,1,0,0,0,502,0,0,0,0
153234,2030,191,14,2,0,0,0,1,0,0,0,0,59,0,1,8,2,2,0,1,1,1245,0,0,0,0
153234,2029,191,14,3,0,0,2,0,0,0,0,0,53,0,0,12,6,0,0,0,2,922,0,0,0,0
153255,2029,98,12,7,0,1,4,-4,0,0,0,0,58,0,4,9,2,3,0,1,2,3997,462,226,0,0
153255,2028,98,12,7,2,2,0,4,0,1,0,0,63,0,14,8,3,4,1,0,5,3781,994,0,0,0
153260,2032,211,14,4,1,1,0,2,1,0,0,0,70,1,10,31,20,3,0,2,1,2871,600,0,0,0
153260,2031,211,14,2,0,4,0,5,0,0,0,0,68,0,6,24,13,2,1,0,0,1533,182,0,0,0
153260,2030,211,14,1,1,1,2,1,0,0,0,0,72,0,4,16,9,1,0,1,1,1009,117,0,0,0
153260,2028,211,14,2,0,1,0,-2,0,0,0,0,52,0,2,13,8,1,2,0,2,1285,0,67,0,0
163130,2030,89,12,7,1,0,2,-2,0,0,0,0,58,0,7,7,3,8,1,0,5,3851,77,774,0,0
163130,2029,89,12,4,0,1,7,-1,0,0,0,0,57,0,2,5,1,6,2,0,0,2778,98,600,1,0
16444,2032,2517,66,7,0,1,4,1,0,0,0,1,55,0,10,14,11,8,1,2,2,5164,0,718,0,0
158130,2032,232,14,4,1,2,4,2,0,0,0,0,65,1,5,51,31,7,1,0,2,3561,351,510,0,0
158130,2031,232,14,4,0,0,0,-1,0,0,0,0,61,0,3,12,4,9,0,0,5,2721,460,305,0,0
158130,2030,232,14,3,0,0,0,2,0,0,0,0,60,0,2,4,0,2,0,0,0,1384,0,171,0,0
158130,2029,232,14,2,1,0,0,1,0,0,0,0,59,0,2,5,2,2,0,0,0,1103,0,43,0,0
153375,2031,1368,32,3,0,0,0,-3,0,0,0,0,52,0,3,5,1,1,0,1,0,2244,231,201,0,0
153375,2029,86,12,7,1,4,0,4,0,1,0,0,60,0,12,10,3,8,3,0,1,5169,796,122,0,0
158137,2030,139,13,3,1,1,29,-2,0,0,0,0,56,0,9,5,2,2,0,1,1,2184,68,150,1,0
153412,2032,4997,32,2,0,0,0,1,0,0,0,0,54,0,0,0,0,2,0,1,0,1721,0,154,0,0
153412,2030,104,12,6,1,1,5,1,0,0,0,0,59,0,7,0,0,3,5,2,7,5861,4,814,1,1
153412,2029,104,12,6,0,1,7,0,0,0,0,0,67,0,7,7,2,7,0,1,18,4672,72,1393,1,0
150430,2032,1368,32,7,0,0,6,-6,0,0,0,0,53,0,6,3,1,4,1,0,0,4657,68,207,0,0
150430,2030,2564,10,5,0,0,13,-2,0,0,0,0,50,0,1,0,0,7,3,0,0,3157,0,0,1,0
150430,2029,119,11,6,0,3,6,-1,0,0,0,0,61,0,5,8,4,5,0,0,0,4642,574,709,0,0
150430,2028,119,11,6,0,4,12,1,0,1,0,0,65,0,11,6,2,9,1,2,1,4843,1992,284,0,0
150430,2027,119,11,7,1,1,2,0,0,0,0,0,62,0,10,15,9,10,3,2,5,3934,149,543,0,0
150430,2026,119,11,5,1,0,26,-4,0,0,0,0,60,0,2,1,0,6,2,0,3,3021,0,42,2,0
150434,2030,231,14,3,1,0,4,1,1,0,0,0,62,0,4,0,0,4,0,1,5,2152,502,0,0,0
150434,2029,231,14,2,0,0,0,-1,0,0,0,0,56,0,3,0,0,1,0,0,0,849,0,0,0,0
150434,2028,231,14,3,1,1,2,0,0,0,0,0,58,0,4,4,1,1,1,1,1,1432,0,0,0,0
150434,2027,231,14,2,0,1,0,-2,0,0,0,0,54,0,2,0,0,1,0,0,0,1046,157,0,0,0
153426,2032,222,14,2,0,0,0,0,0,0,0,0,62,0,0,0,0,4,2,0,2,1955,0,450,0,0
153426,2031,222,14,2,1,0,2,1,0,0,0,0,77,0,2,0,0,7,0,1,6,2539,155,282,0,0
153426,2030,222,14,1,0,0,0,0,0,0,0,0,73,0,2,0,0,2,0,0,2,1030,0,151,0,0
153426,2029,222,14,1,0,0,0,-2,0,0,0,0,63,0,2,0,0,0,1,0,1,982,0,124,0,0
150469,2030,208,14,2,1,1,2,-3,1,1,0,0,60,0,1,26,10,4,1,1,2,1812,179,87,0,0
150469,2029,208,14,1,0,0,0,-1,0,0,0,0,59,0,1,15,11,0,0,0,1,774,0,0,0,0
150469,2028,208,14,1,0,1,0,0,0,0,0,0,62,0,1,9,4,2,0,0,0,435,0,103,0,0
150469,2027,208,14,1,0,0,0,-1,0,0,0,0,49,0,2,0,0,0,0,0,0,538,0,0,0,0
168337,2032,89,12,5,0,1,2,-5,0,0,0,1,53,0,2,0,0,5,1,2,10,4373,133,1248,0,0
168337,2031,103,12,3,0,0,0,0,0,0,0,0,58,0,1,0,0,3,0,0,6,2835,95,426,0,0
17544,2031,3916,33,4,0,0,0,1,0,0,0,0,58,0,4,34,22,1,0,2,2,2583,233,175,0,0
17544,2030,3916,33,6,0,2,2,-2,0,0,0,0,61,0,11,82,46,4,1,1,1,4202,25,522,0,0
17544,2029,171,33,5,0,2,2,1,0,0,0,0,65,0,7,30,14,3,1,1,2,3300,451,347,0,0
17544,2028,165,32,7,2,8,4,5,0,2,1,0,77,0,16,152,91,8,0,3,7,6540,1203,418,0,0
17544,2027,165,32,6,0,2,0,-1,0,0,0,0,75,0,18,91,44,2,1,4,3,5929,455,566,0,0
17544,2026,52,1,1,0,0,0,0,0,0,0,0,59,0,1,10,4,2,0,0,2,427,0,34,0,0
17544,2025,52,1,4,1,2,0,5,0,0,0,0,63,0,6,25,14,0,2,0,1,2429,172,217,0,0
17544,2024,186,14,4,2,2,12,3,0,0,0,0,71,0,7,50,29,4,0,3,3,3383,0,757,0,0
17544,2023,186,14,3,3,0,2,1,1,0,0,0,62,0,5,20,13,1,2,1,0,1205,54,0,0,0
17544,2022,186,14,3,0,2,4,3,0,0,0,0,68,0,6,33,15,1,0,3,0,2034,41,71,0,0
168386,2032,122,11,6,1,2,4,-3,1,0,0,0,53,0,9,0,0,3,1,0,4,5751,197,375,0,0
168386,2031,122,11,2,0,0,2,0,0,0,0,0,58,0,5,0,0,0,1,0,0,1744,364,257,0,0
153597,2032,227,14,4,0,0,2,-4,0,0,0,0,57,0,3,1,0,6,1,0,7,2828,96,190,0,0
153597,2031,227,14,4,0,1,0,-1,0,0,0,0,60,0,2,11,5,8,2,0,5,3414,227,346,0,0
153597,2030,227,14,3,0,1,0,1,0,0,0,0,57,0,8,0,0,5,0,0,1,2175,124,68,0,0
153597,2029,227,14,2,0,0,0,-4,0,0,0,0,54,0,6,0,0,0,0,1,3,1700,206,36,0,0
153683,2032,222,14,1,0,0,2,1,0,0,0,0,58,0,3,0,0,2,0,0,0,1042,0,115,0,0
153683,2031,222,14,1,0,0,2,-2,0,0,0,0,47,0,3,0,0,0,0,0,0,1040,0,0,0,0
153683,2030,222,14,1,0,0,2,0,0,0,0,0,49,0,1,0,0,1,0,0,1,882,0,94,0,0
153683,2028,222,14,1,0,0,12,0,0,0,0,0,61,0,1,0,0,1,0,0,0,869,0,134,0,0
18764,2022,733,2,7,0,0,2,0,0,0,0,0,56,0,5,0,0,5,1,0,4,4200,0,699,0,0
158310,2030,138,13,6,0,1,8,-3,0,0,0,0,67,0,7,0,0,9,3,2,7,5715,1364,931,0,0
158310,2029,138,13,6,0,1,10,0,0,0,0,0,59,0,11,0,0,3,2,3,11,5195,29,293,0,0
18913,2031,172,33,4,0,0,16,0,0,0,0,0,59,0,7,1,0,3,0,1,3,2987,955,133,0,0
18913,2030,172,33,5,0,0,0,-4,0,0,0,0,67,0,7,3,0,3,2,0,1,4317,255,221,0,0
18913,2029,4714,32,6,4,3,10,9,1,1,0,0,74,0,15,10,3,3,4,7,2,5388,494,395,0,0
18913,2028,4714,32,5,6,3,2,6,1,0,0,0,67,1,13,16,5,9,3,1,1,4568,328,423,0,0
18913,2026,4922,10,6,1,2,0,0,0,1,0,0,71,1,15,9,4,11,0,1,8,4254,1139,386,0,0
18913,2025,171,33,5,1,3,4,0,1,1,0,0,71,0,7,2,1,6,1,1,1,4540,1083,49,0,0
18913,2024,171,33,7,3,3,0,-2,0,0,0,0,70,1,15,15,10,7,4,2,4,7349,417,667,0,0
18913,2023,89,12,7,1,3,2,0,0,1,0,0,67,1,16,6,2,5,3,0,2,4834,1195,321,0,0
18913,2022,89,12,5,3,3,0,4,0,0,0,0,72,2,18,15,3,5,2,2,7,4392,25,1031,0,0
18929,2029,175,33,6,0,2,2,0,0,1,0,0,75,0,16,17,8,4,0,2,3,5314,1241,462,0,0
18929,2028,175,33,4,0,2,0,-2,0,0,0,0,67,0,9,27,14,4,3,2,0,4029,0,635,0,0
18929,2027,4716,32,7,3,6,8,1,0,3,0,1,72,0,23,48,35,9,3,3,3,7241,1034,1406,0,0
18929,2026,1527,33,6,0,5,0,2,0,1,0,0,67,0,14,13,7,4,1,0,0,5067,723,411,0,0
18929,2025,174,33,4,0,1,0,0,0,0,0,0,64,0,6,12,3,0,1,0,2,2973,133,231,0,0
18929,2024,174,33,7,4,3,2,6,1,0,0,0,77,1,22,19,15,21,3,1,14,6703,902,825,0,0
18929,2023,87,12,7,4,3,8,6,0,0,1,1,71,0,19,17,12,5,2,2,4,6241,470,1017,0,0
18929,2022,87,12,7,4,9,4,11,0,0,0,2,74,0,17,33,21,5,3,1,6,5192,729,1363,0,0
153721,2031,186,14,4,1,1,2,-2,1,0,0,0,61,0,10,10,1,4,1,1,2,4045,121,580,0,0
153721,2030,186,14,3,0,1,2,-2,0,0,0,0,59,0,5,2,0,3,2,0,1,2034,312,122,0,0
153721,2029,186,14,3,1,0,2,-1,0,0,0,0,55,0,6,14,5,4,1,1,2,1514,56,86,0,0
153721,2028,186,14,3,0,1,0,1,0,0,0,0,61,0,2,4,2,1,0,0,1,1510,185,41,0,0
153722,2032,178,14,4,1,2,0,-2,1,0,0,0,50,0,7,28,16,3,2,0,1,2468,149,127,0,0
153722,2031,178,14,2,0,0,0,2,0,0,0,0,53,0,1,13,5,1,0,1,0,666,0,0,0,0
153722,2030,178,14,1,0,0,0,-2,0,0,0,0,56,0,1,0,0,3,0,0,1,539,0,277,0,0
153722,2028,178,14,2,0,0,0,-1,0,0,0,0,51,0,0,9,4,0,0,0,0,989,0,203,0,0
151050,2031,211,14,2,0,0,0,1,0,0,0,0,54,0,4,9,4,0,0,0,0,988,26,42,0,0
151050,2030,211,14,3,0,0,2,2,0,0,0,0,53,0,0,0,0,2,0,0,2,1659,0,0,0,0
151050,2029,211,14,1,0,0,0,-1,0,0,0,0,63,0,2,8,5,0,0,1,1,966,44,0,0,0
151050,2028,211,14,1,0,0,0,-3,0,0,0,0,39,0,0,2,1,0,1,0,0,764,0,0,0,0
153730,2031,210,14,2,0,0,0,-1,0,0,0,0,62,0,0,0,0,2,0,0,1,1886,0,351,0,0
153730,2030,210,14,2,0,1,4,5,0,0,0,0,66,0,2,0,0,2,1,0,2,2117,8,213,0,0
153730,2029,210,14,2,1,0,0,-1,0,0,0,0,64,0,1,0,0,0,1,0,0,1927,0,121,0,0
153730,2028,210,14,2,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,2071,0,120,0,0
153736,2031,178,14,1,1,0,0,0,0,0,0,0,54,1,2,0,0,0,0,0,1,881,0,0,0,0
153736,2030,178,14,1,0,1,4,1,0,0,0,0,63,0,1,1,0,0,0,0,1,712,38,56,0,0
153736,2029,178,14,1,0,0,0,-2,0,0,0,0,43,0,0,1,0,1,1,0,0,676,0,0,0,0
153736,2028,178,14,1,0,0,0,-1,0,0,0,0,48,0,0,8,4,0,0,0,1,475,0,0,0,0
153742,2032,220,14,2,1,0,0,-1,0,0,0,0,59,0,2,0,0,1,0,1,1,1764,147,226,0,0
153742,2031,220,14,2,0,0,2,0,0,0,0,0,56,0,0,0,0,2,2,0,1,1674,0,216,0,0
153742,2030,220,14,4,0,1,4,1,0,0,0,0,61,0,6,0,0,0,4,1,2,4145,0,236,0,0
153742,2029,220,14,3,0,1,0,-4,0,0,0,0,53,0,1,0,0,2,2,1,3,3117,0,308,0,0
153744,2032,220,14,2,0,0,2,2,0,0,0,0,59,0,7,3,1,0,2,0,2,2126,379,193,0,0
153744,2031,220,14,3,0,2,0,-1,0,0,0,1,63,0,7,0,0,2,1,1,1,2597,642,18,0,0
153744,2030,220,14,3,1,0,0,1,0,0,0,0,60,0,3,0,0,4,0,0,1,2164,0,38,0,0
153744,2029,220,14,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,285,0,0,0,0
151151,2032,194,14,3,2,1,0,0,2,1,0,0,68,0,7,4,2,0,2,3,0,2274,422,169,0,0
151151,2031,194,14,3,0,1,0,0,0,1,0,0,61,0,7,5,3,1,0,0,1,1762,412,0,0,0
151151,2030,194,14,1,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,1,364,125,60,0,0
151151,2029,194,14,2,0,3,2,2,0,1,0,0,67,0,3,8,5,1,0,0,0,1285,252,0,0,0
153764,2032,223,14,3,0,1,2,-2,0,0,0,0,55,0,7,0,0,4,1,0,6,3180,493,0,0,0
153764,2031,223,14,4,1,0,2,1,0,0,0,0,54,0,3,0,0,3,4,3,10,4559,24,527,0,0
153764,2030,223,14,3,1,1,0,1,0,0,0,0,56,0,3,0,0,4,1,1,3,2771,0,173,0,0
153764,2029,223,14,1,0,1,0,0,0,0,0,0,56,0,2,0,0,0,1,0,1,1041,0,57,0,0
168522,2032,128,13,7,2,1,4,4,0,0,0,0,58,0,5,9,7,8,4,2,1,4693,283,0,0,0
168522,2031,128,13,5,0,1,2,2,0,0,0,0,52,0,2,0,0,0,1,0,1,2851,0,94,0,0
158369,2032,193,14,3,0,2,0,4,0,1,0,0,72,0,20,0,0,1,1,0,0,2674,1164,194,0,0
158369,2031,193,14,3,0,1,0,1,0,0,0,0,63,0,3,0,0,3,1,1,1,2976,448,226,0,0
158369,2030,193,14,1,0,0,2,-2,0,0,0,0,60,0,3,0,0,0,0,0,0,990,0,19,0,0
158369,2029,193,14,1,0,0,0,-1,0,0,0,0,76,0,2,0,0,1,0,0,1,784,298,41,0,0
168526,2032,128,13,7,1,1,4,-4,0,0,1,0,57,1,13,25,11,8,1,0,4,4382,244,1176,0,0
168526,2031,128,13,6,0,0,2,-5,0,0,0,0,50,0,7,22,13,7,0,0,3,3416,197,814,0,0
168526,2030,128,13,6,1,1,4,1,1,0,0,0,60,0,6,5,3,4,1,1,1,4250,182,834,0,0
168526,2029,137,13,3,0,0,0,-1,0,0,0,0,53,0,1,2,1,1,0,0,0,1156,0,0,0,0
153778,2032,189,14,1,0,0,2,-2,0,0,0,0,46,0,5,0,0,3,0,0,1,1244,0,23,0,0
153778,2031,189,14,1,0,0,0,-1,0,0,0,0,67,0,0,0,0,1,0,2,2,883,0,199,0,0
153778,2030,189,14,1,0,0,0,-1,0,0,0,0,67,0,1,0,0,2,0,1,3,1263,0,36,0,0
153778,2028,189,14,3,0,0,0,-2,0,0,0,0,45,0,3,0,0,3,1,1,0,3161,11,635,0,0
153790,2032,226,14,4,1,0,0,-5,0,0,0,0,54,0,4,48,30,2,1,2,1,3293,437,0,0,0
153790,2031,226,14,3,0,1,0,-2,0,0,0,0,50,0,1,22,12,4,1,0,2,1782,32,9,0,0
153790,2030,226,14,2,0,1,2,-1,0,0,0,1,66,0,4,19,15,2,0,0,0,1530,320,102,0,0
153790,2029,226,14,1,0,0,0,0,0,0,0,0,56,0,1,17,7,0,0,0,1,888,216,0,0,0
168544,2032,144,13,3,1,1,0,5,0,0,0,0,62,0,6,0,0,1,1,0,3,2762,0,486,0,0
168544,2031,144,13,3,1,0,0,2,0,0,1,0,56,0,4,0,0,0,0,0,2,2677,0,389,0,0
168544,2029,141,13,4,0,1,0,0,0,0,0,0,59,0,2,0,0,2,0,3,2,3691,24,329,0,0
158408,2030,88,12,7,1,1,4,1,0,0,0,0,58,0,12,8,4,5,2,0,2,4069,694,71,0,0
158408,2029,88,12,7,1,4,17,-3,0,2,0,0,55,0,5,37,16,4,1,0,0,4066,630,39,0,0
158408,2028,88,12,7,0,1,4,-1,0,0,0,0,57,0,8,18,12,2,0,0,0,2842,57,267,0,0
153805,2032,203,14,3,0,1,0,-2,0,0,0,0,51,0,2,3,1,2,2,0,4,1880,44,27,0,0
153805,2031,203,14,4,0,0,0,-2,0,0,0,0,52,0,0,4,1,5,1,2,2,1435,50,34,0,0
153805,2030,203,14,3,0,0,0,-1,0,0,0,0,51,0,1,3,1,1,1,0,0,1470,71,0,0,0
153805,2028,203,14,1,0,0,0,-1,0,0,0,0,64,0,1,3,2,0,0,0,1,788,45,0,0,0
168552,2032,134,13,6,0,3,7,0,0,1,0,0,67,0,12,0,0,7,1,1,4,5322,1991,376,1,0
168552,2031,142,13,5,0,1,7,-3,0,0,0,0,54,0,11,0,0,2,0,0,2,5000,83,364,1,0
168552,2029,142,13,2,0,1,0,-1,0,0,0,0,59,0,0,0,0,0,0,0,0,1623,0,258,0,0
153815,2032,208,14,3,1,2,14,2,0,1,0,0,60,0,6,5,2,0,4,1,1,2723,393,341,0,0
153815,2031,208,14,3,0,1,2,-2,0,0,0,0,60,0,4,12,5,3,0,0,2,1679,517,0,0,0
153815,2030,208,14,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,1,275,65,0,0,0
153815,2028,208,14,1,0,0,0,0,0,0,0,0,47,0,0,1,1,0,1,0,0,449,0,36,0,0
153889,2032,180,14,3,0,0,0,-4,0,0,0,0,58,0,3,35,24,1,0,0,0,2309,558,83,0,0
153889,2031,180,14,2,0,0,0,-1,0,0,0,0,49,0,0,12,2,2,1,1,0,1189,128,0,0,0
153889,2030,180,14,1,0,0,0,0,0,0,0,0,57,0,1,3,2,0,0,0,0,410,0,0,0,0
153889,2028,180,14,3,0,1,0,1,0,0,0,0,54,0,2,2,2,0,0,0,2,1298,0,34,0,0
153907,2032,226,14,4,1,1,2,-2,0,0,0,0,55,0,7,6,2,5,2,0,2,3394,242,189,0,0
153907,2031,226,14,3,0,2,0,-2,0,0,0,0,54,0,5,2,1,7,0,0,3,2657,0,59,0,0
153907,2030,226,14,2,0,0,2,-2,0,0,0,0,54,0,2,0,0,2,0,0,0,766,0,0,0,0
153907,2029,226,14,1,0,0,0,-2,0,0,0,0,56,0,0,1,0,0,1,1,1,651,0,73,0,0
153939,2032,217,14,4,0,5,0,5,0,0,0,0,64,0,6,0,0,3,3,3,3,4246,624,624,0,0
153939,2031,217,14,3,0,1,0,-2,0,0,0,0,73,0,5,0,0,5,4,3,5,3141,425,681,0,0
153939,2030,217,14,2,0,0,0,-4,0,0,0,0,64,0,2,0,0,3,1,1,10,1865,0,317,0,0
153939,2029,217,14,2,0,2,2,-1,0,0,0,0,55,0,3,0,0,3,0,0,3,2052,7,217,0,0
153950,2031,204,14,2,0,5,12,0,0,4,0,0,73,0,7,0,0,2,0,0,2,1711,733,164,0,0
153950,2030,204,14,1,0,0,0,0,0,0,0,0,70,0,2,0,0,0,2,0,2,855,206,76,0,0
153950,2029,204,14,1,0,0,0,-4,0,0,0,0,43,0,3,0,0,1,0,0,0,894,49,91,0,0
153950,2028,204,14,1,0,0,0,-2,0,0,0,0,62,0,2,0,0,0,0,1,0,889,63,101,0,0
