PlayerId,Year,Team Id,League Id,GP,Min,W,L,T/OL,ENG,SO,GA,SA,GR
193028,2032,1538,110,29,99594,17,10,2,2,0,75,794,40
193028,2033,1561,111,23,82694,17,4,2,1,0,42,674,42
193028,2034,1561,111,12,42305,8,4,0,1,0,23,358,52
193029,2034,2013,109,16,58753,13,3,0,0,0,33,512,52
193029,2033,2013,109,22,79338,14,7,1,2,0,53,620,42
193029,2032,1538,110,32,107943,21,7,4,2,0,102,930,40
161731,2034,177,14,12,37444,7,1,1,0,3,15,304,83
161731,2033,177,14,7,22231,2,3,1,0,0,16,187,68
161731,2032,177,14,11,34322,7,0,2,0,0,19,307,74
161731,2030,386,43,27,91622,15,10,2,1,0,67,768,61
161731,2029,386,43,28,94029,13,9,6,2,1,69,773,57
161731,2028,1561,111,24,81282,9,10,5,0,0,52,650,64
161731,2027,2013,109,33,115752,23,8,2,1,0,89,980,42
161731,2026,1538,110,28,99958,18,7,3,1,0,83,824,40
25,2034,4923,54,12,40728,6,5,1,1,0,24,351,55
25,2033,4923,54,23,78629,11,9,3,1,0,63,665,56
25,2032,4923,54,19,68970,13,4,2,0,0,45,570,56
25,2031,4923,54,26,86492,13,12,1,1,0,57,738,59
25,2030,4923,54,28,102105,19,8,1,1,0,61,837,69
25,2029,4923,54,35,121423,19,14,2,7,0,78,1043,62
25,2028,4923,54,30,102055,15,12,3,3,0,72,862,65
25,2027,4923,54,38,134996,27,10,1,0,0,74,1106,65
25,2026,4923,54,37,128651,23,13,1,4,0,83,1095,64
25,2025,767,54,37,121640,17,19,1,2,0,98,983,59
25,2024,2197,54,37,118512,23,11,3,2,0,83,1014,62
25,2023,689,57,48,172290,33,12,3,4,0,123,1447,65
25,2022,689,57,38,134893,28,10,0,4,1,89,1126,66
25,2020,689,57,20,68400,0,0,0,0,0,67,615,0
25,2021,689,57,33,112860,0,0,0,0,0,97,1054,0
25,2019,4757,57,16,54720,0,0,0,0,0,45,450,0
172151,2034,357,42,5,16723,1,4,0,1,0,15,129,41
172151,2033,357,42,20,66496,10,8,2,0,0,52,554,54
172151,2032,357,42,17,47921,6,9,2,0,0,60,386,54
172151,2031,2013,109,33,117056,20,10,3,1,0,98,976,63
172151,2030,2013,109,25,87064,15,6,4,1,0,81,725,58
172151,2029,2013,109,26,86002,15,9,2,1,0,61,692,41
172151,2028,1538,110,28,99112,11,12,5,4,0,94,845,39
32,2034,2197,54,11,34751,5,2,4,1,0,26,286,61
32,2033,503,23,37,127850,29,7,1,0,0,64,1032,65
32,2032,505,23,39,134463,26,11,2,0,0,67,1118,67
32,2031,505,23,33,112581,19,11,3,0,0,60,931,65
32,2030,505,23,36,127260,24,9,3,1,0,66,1015,64
32,2029,774,54,29,99515,18,10,1,2,0,61,815,59
32,2028,774,54,30,108636,19,11,0,3,0,58,909,63
32,2027,774,54,27,94576,14,10,3,3,0,54,778,55
32,2026,774,54,20,62620,10,9,1,5,0,46,494,53
32,2025,1795,119,18,63562,9,5,4,1,0,48,535,55
32,2024,910,53,7,23202,2,2,3,0,0,19,190,51
32,2024,741,2,3,4955,1,0,0,0,0,2,28,56
32,2023,910,53,8,28949,7,1,0,0,0,10,238,52
32,2023,741,2,1,3273,0,1,0,0,0,6,34,45
32,2022,3721,54,2,7109,0,2,0,0,0,8,54,53
32,2022,774,54,2,7136,1,1,0,0,0,6,60,46
203506,2034,1538,110,16,57406,11,4,1,1,0,53,472,40
38,2034,620,147,2,7114,1,1,0,0,0,6,66,55
38,2033,620,147,5,16548,3,2,0,0,0,18,136,56
38,2030,2317,147,1,3600,1,0,0,0,0,3,31,54
38,2029,2317,147,4,10942,4,0,0,0,0,7,98,47
38,2028,429,46,3,10711,2,1,0,0,0,9,97,48
38,2027,429,46,2,7200,1,0,1,0,0,5,73,42
38,2026,429,46,2,7142,1,1,0,0,0,8,64,55
38,2025,429,46,3,8471,1,1,1,1,0,6,64,50
38,2024,429,46,4,14400,3,1,0,0,0,8,126,51
38,2023,311,38,10,33746,7,3,0,0,0,29,275,50
38,2022,1564,105,29,103072,15,10,4,1,0,83,856,48
41,2034,878,4,20,67987,7,10,2,1,1,57,564,66
41,2033,878,4,3,10124,0,2,0,0,0,18,111,49
41,2033,876,4,9,29629,6,0,2,0,1,16,217,68
41,2032,876,4,42,152385,21,17,4,1,5,99,1220,72
41,2031,894,4,43,148420,14,27,2,3,2,129,1460,74
41,2030,897,4,45,153830,15,24,4,4,2,143,1528,70
41,2029,627,6,54,194816,35,16,3,2,5,127,1614,74
41,2028,627,6,18,65138,13,4,1,1,1,46,494,66
41,2028,894,4,5,15224,3,1,0,0,0,10,136,74
41,2027,1922,59,21,71159,8,9,2,1,1,58,537,62
41,2026,881,4,32,113774,13,13,6,1,1,90,995,70
41,2025,46,1,10,35799,5,5,0,0,0,27,315,74
41,2025,9,0,3,5569,0,2,0,0,0,7,62,58
41,2024,73,10,42,148995,20,19,2,0,1,129,1254,65
41,2024,46,1,6,21544,4,2,0,0,1,14,147,68
41,2023,46,1,26,91727,14,7,4,1,3,53,724,73
41,2022,712,15,22,76637,14,7,1,0,0,55,617,54
41,2021,1415,69,14,47880,0,0,0,0,0,41,410,0
41,2021,888,48,10,34200,0,0,0,0,0,42,266,0
41,2020,472,22,13,44460,0,0,0,0,0,33,393,0
41,2019,888,48,25,85500,0,0,0,0,0,73,646,0
41,2019,883,4,1,3600,0,0,0,0,0,5,35,0
41,2019,1017,70,1,1200,0,0,0,0,0,0,10,0
41,2018,1017,70,33,112860,0,0,0,0,0,76,938,0
177360,2034,355,42,2,7801,2,0,0,0,0,4,47,47
177360,2033,355,42,5,14843,1,3,1,0,0,17,131,42
177360,2032,355,42,8,28635,3,4,1,0,0,26,251,49
177360,2031,1561,111,20,71210,10,6,4,1,0,39,581,55
177360,2030,1561,111,26,90972,9,12,5,1,0,74,765,42
177360,2029,1538,110,26,89723,12,10,4,2,0,81,778,40
177361,2034,1604,116,12,43717,5,7,0,1,0,32,349,81
177361,2033,2031,105,38,130711,25,11,2,3,0,106,1104,62
177361,2032,1561,111,23,78842,13,7,3,2,0,47,638,55
177361,2031,1561,111,21,74070,14,6,1,0,0,48,631,56
177361,2030,1561,111,20,72523,17,2,1,0,0,35,620,41
177361,2029,1538,110,30,105014,20,8,2,0,0,87,879,39
177363,2034,369,42,1,3600,1,0,0,0,0,3,37,47
177363,2033,369,42,5,17947,3,1,1,0,0,13,159,48
177363,2032,1561,111,17,59287,7,9,1,4,0,49,478,59
177363,2031,1561,111,19,67633,12,6,1,1,0,36,560,58
177363,2030,2013,109,31,109700,19,8,4,0,0,89,936,42
177363,2029,1538,110,28,92096,18,8,2,1,0,81,754,40
203511,2034,1538,110,15,53235,14,1,0,0,1,36,441,39
84,2034,747,2,21,74993,12,7,2,1,2,53,509,63
84,2034,737,2,34,123383,28,4,2,0,6,55,956,78
84,2033,737,2,55,194783,26,21,8,3,4,136,1703,73
84,2032,737,2,23,76560,13,7,1,1,1,58,674,68
84,2031,751,2,29,105081,20,6,2,1,2,63,832,74
84,2030,751,2,2,7500,2,0,0,0,0,6,47,66
84,2030,740,2,11,38314,3,7,0,1,0,33,305,60
84,2029,41,1,47,166855,26,20,0,2,2,118,1416,72
84,2028,4619,1,37,126159,15,16,3,1,1,111,1140,66
84,2028,738,2,1,3714,1,0,0,0,0,3,25,52
84,2027,4619,1,37,130509,20,15,1,4,5,102,1038,65
84,2026,4619,1,34,110878,20,11,1,2,5,80,856,66
84,2025,81,10,20,70218,12,7,1,0,2,54,624,70
84,2025,4619,1,24,76396,13,10,0,0,1,73,697,65
84,2024,4619,1,35,118874,17,12,3,4,0,91,1000,67
84,2023,109,11,49,171592,20,19,8,1,1,189,1721,64
84,2022,109,11,53,181452,29,22,0,2,1,176,1654,65
84,2020,1501,56,8,27360,0,0,0,0,0,20,250,0
84,2021,1340,13,42,143640,0,0,0,0,0,113,1046,0
84,2020,918,53,3,10800,0,0,0,0,0,3,49,0
84,2019,918,53,2,7200,0,0,0,0,0,2,36,0
193037,2034,356,42,16,58201,13,2,1,0,0,45,474,53
193037,2033,1561,111,23,77732,11,11,1,3,0,51,656,44
193037,2032,1538,110,31,110835,19,8,4,1,0,80,926,41
193038,2034,2013,109,14,51448,7,4,3,3,0,41,446,55
193038,2033,2013,109,29,105898,21,5,3,1,0,78,880,39
193038,2032,1538,110,30,102336,18,10,2,0,0,81,848,38
198270,2034,1561,111,12,41450,8,4,0,0,1,23,336,41
198270,2033,1538,110,28,100503,24,3,1,2,0,77,832,40
109,2034,4889,28,1,4201,1,0,0,0,0,1,37,38
109,2033,4889,28,2,7200,0,2,0,0,0,6,50,41
109,2032,4889,28,1,3600,0,1,0,0,0,4,36,39
109,2031,4889,28,1,3269,0,0,1,0,0,2,27,45
109,2030,823,28,1,3546,0,1,0,1,0,2,23,41
109,2029,823,28,2,7140,1,1,0,0,0,6,63,49
109,2028,825,28,3,9222,1,2,0,0,0,5,77,45
109,2027,825,28,1,3515,0,1,0,0,0,3,25,48
109,2026,825,28,2,7734,1,1,0,0,0,6,71,48
109,2025,825,28,2,7200,1,0,1,0,0,7,64,44
109,2024,825,28,2,7200,0,0,2,0,0,5,61,52
109,2023,825,28,14,50264,10,3,1,0,0,24,421,81
109,2022,1581,118,19,67284,11,7,1,2,0,58,569,80
109,2022,4924,54,4,12036,3,1,0,0,0,6,105,54
109,2021,4630,53,47,160740,0,0,0,0,0,130,1566,0
109,2020,4630,53,32,109440,0,0,0,0,0,95,1131,0
109,2020,4074,53,19,64980,0,0,0,0,0,35,479,0
109,2019,4074,53,41,140220,0,0,0,0,0,100,1235,0
113,2034,743,2,0,0,0,0,0,0,0,0,0,0
113,2034,736,2,8,26840,1,6,0,1,0,22,220,62
113,2033,736,2,43,156608,24,14,5,1,3,103,1309,75
113,2032,733,2,58,201518,32,20,3,3,2,154,1816,71
113,2031,1503,54,44,153100,27,12,5,1,0,91,1260,79
113,2030,4924,54,42,149195,26,14,2,4,0,110,1281,81
113,2029,2545,54,23,77702,15,7,1,0,0,54,613,53
113,2028,2545,54,20,73700,13,7,0,1,0,41,628,55
113,2027,1581,118,17,55961,10,5,2,0,0,44,483,52
113,2026,1581,118,15,51016,11,2,2,0,0,34,433,52
113,2025,1581,118,17,59951,8,8,1,2,0,44,513,52
113,2024,2071,119,19,69888,10,8,1,3,0,61,600,51
113,2024,752,2,0,0,0,0,0,0,0,0,0,0
113,2023,752,2,0,0,0,0,0,0,0,0,0,0
113,2023,933,53,2,7200,2,0,0,0,0,3,59,45
113,2023,765,53,3,10800,2,0,1,0,1,3,93,44
113,2023,738,2,3,7669,1,1,0,0,0,4,51,59
113,2022,924,53,8,26000,4,4,0,0,0,19,220,45
113,2021,924,53,10,34200,0,0,0,0,0,19,275,0
146159,2034,418,46,1,3600,0,0,1,0,0,2,24,48
146159,2033,418,46,3,9269,1,2,0,1,0,5,71,52
146159,2032,418,46,1,3600,1,0,0,0,0,1,30,43
146159,2031,418,46,2,7024,1,1,0,0,0,3,56,48
146159,2030,418,46,3,8834,2,1,0,0,0,10,84,48
146159,2029,360,42,5,17838,4,1,0,0,0,13,128,44
146159,2028,360,42,1,3600,0,1,0,0,0,5,27,49
146159,2027,360,42,3,10727,2,1,0,0,0,7,80,48
146159,2026,360,42,4,14400,3,1,0,0,0,12,119,44
146159,2025,360,42,4,13544,2,2,0,1,0,17,116,61
146159,2024,1561,111,23,81487,7,14,2,2,0,72,680,43
146159,2023,1538,110,23,83474,14,8,1,1,0,72,710,40
133,2034,1581,118,13,45246,7,5,1,1,0,36,375,80
133,2033,1581,118,20,69703,11,5,4,3,0,47,597,72
133,2032,1581,118,20,70625,12,8,0,1,0,62,602,82
133,2031,1581,118,21,70089,13,8,0,2,0,52,591,50
133,2030,1581,118,20,73222,12,4,4,1,0,60,587,52
133,2029,1581,118,16,56249,7,7,2,1,0,51,436,50
133,2028,1581,118,14,43847,7,7,0,2,0,40,352,53
133,2027,1581,118,20,74194,11,5,4,0,0,53,628,50
133,2026,1581,118,18,59401,11,4,3,0,0,44,504,49
133,2025,1581,118,19,66658,11,3,5,2,0,54,558,50
133,2024,1581,118,15,51068,9,5,1,1,0,47,415,47
133,2023,2074,119,23,78600,15,6,2,1,0,56,656,49
133,2022,2074,119,15,51643,10,5,0,2,0,45,421,46
198272,2034,2013,109,14,48026,9,5,0,1,0,43,406,41
198272,2033,1538,110,23,78734,15,7,1,1,0,70,617,41
198277,2034,2013,109,19,67260,9,9,1,1,0,51,577,42
198277,2033,1538,110,26,92175,17,9,0,2,0,88,782,39
187,2034,1581,118,10,37058,6,4,0,1,1,26,304,59
187,2033,1581,118,17,59604,10,6,1,1,0,39,488,58
187,2032,1581,118,20,65459,10,6,4,0,0,55,543,57
187,2031,1581,118,16,50982,8,8,0,1,1,42,418,55
187,2030,1581,118,14,49226,7,1,6,0,0,30,370,56
187,2029,1581,118,16,54238,7,6,3,1,0,43,475,53
187,2028,2506,143,12,41964,4,7,1,0,0,47,325,55
187,2027,871,19,11,38853,8,3,0,0,1,21,344,53
187,2026,764,54,14,46216,7,5,2,1,0,33,399,53
187,2025,3730,91,7,21080,3,4,0,1,0,19,155,53
187,2024,2072,119,19,62072,10,8,1,1,0,58,523,51
187,2023,4684,243,5,14977,2,2,1,0,0,12,132,50
187,2022,4684,243,4,14400,3,0,1,0,0,5,120,48
187,2021,910,53,2,7200,0,0,0,0,0,7,35,0
187,2020,910,53,12,41040,0,0,0,0,0,25,309,0
156542,2034,614,147,8,29212,7,1,0,1,0,13,243,58
156542,2033,614,147,16,57826,11,2,3,0,0,39,476,70
156542,2032,614,147,23,75592,11,9,3,0,0,84,627,74
156542,2031,614,147,18,64438,10,5,3,1,0,39,562,67
156542,2030,88,12,33,115159,27,5,0,1,5,68,669,61
156542,2029,88,12,34,119187,16,14,4,2,4,99,915,61
156542,2028,369,42,19,68593,8,8,3,1,0,56,575,56
156542,2027,1561,111,26,94739,16,8,2,1,0,70,795,60
156542,2026,2013,109,30,109180,23,7,0,0,0,74,887,42
156542,2025,1538,110,29,98701,19,8,2,2,0,79,862,42
218,2034,2190,24,35,123422,16,16,3,3,4,87,1102,73
218,2033,2190,24,47,163015,24,19,3,1,3,110,1307,68
218,2032,1606,113,6,21272,2,4,0,0,0,25,159,86
218,2032,165,32,23,74146,7,13,0,0,0,92,628,49
218,2031,67,10,9,32864,4,5,0,1,0,34,301,61
218,2031,4532,114,16,58560,12,4,0,1,0,66,503,69
218,2031,71,10,8,26114,4,1,2,0,0,17,215,70
218,2030,71,10,8,22471,2,2,1,0,0,17,226,71
218,2030,80,10,38,133122,16,18,2,1,0,124,1275,67
218,2029,1586,114,31,107610,18,7,6,2,0,114,902,81
218,2028,82,10,9,29019,3,6,0,0,0,28,259,61
218,2028,2564,10,36,127987,20,13,2,1,3,105,1200,74
218,2027,1371,14,19,65546,10,9,0,2,0,57,610,70
218,2026,1371,14,21,67650,10,7,1,1,3,47,566,68
218,2025,1371,14,13,46928,10,1,1,0,1,30,360,69
218,2024,1371,14,8,28836,2,5,1,1,0,23,262,71
218,2022,4682,243,2,7113,1,1,0,0,0,6,57,51
232,2034,758,54,17,58770,11,4,2,0,0,33,499,56
232,2033,758,54,33,111414,17,13,3,0,0,75,927,56
232,2032,758,54,22,77494,15,6,1,0,0,45,621,59
232,2031,758,54,30,105697,14,9,7,1,0,51,893,61
232,2030,758,54,28,100978,18,8,2,4,0,57,829,60
232,2029,758,54,34,114069,18,12,4,0,0,87,962,60
232,2028,503,23,33,114889,19,12,2,3,0,62,962,66
232,2027,503,23,43,144924,28,10,5,2,0,67,1222,65
232,2026,503,23,39,134384,24,12,3,2,0,79,1174,64
232,2025,502,23,18,62495,14,3,1,1,0,40,521,57
232,2024,1492,91,23,82996,12,7,4,1,0,55,691,54
232,2023,1492,91,14,48743,7,5,2,0,0,29,428,55
232,2022,4965,91,4,14270,1,3,0,1,0,13,112,53
232,2020,774,54,16,54720,0,0,0,0,0,55,440,0
232,2019,774,54,15,51300,0,0,0,0,0,42,412,0
232,2019,4734,91,13,44460,0,0,0,0,0,40,367,0
232,2016,766,54,3,10800,0,0,0,0,0,4,75,0
151346,2034,2490,218,12,41024,7,4,1,0,0,27,364,74
151346,2033,2510,218,27,88748,18,7,2,2,0,53,721,68
151346,2032,2617,143,26,97718,21,3,2,0,0,69,814,69
151346,2031,4749,143,23,80538,14,4,5,1,0,61,685,66
151346,2030,2506,143,23,81497,16,7,0,3,1,53,651,65
151346,2029,1563,105,42,150267,31,8,3,1,0,99,1227,70
151346,2028,1563,105,21,71158,12,7,2,1,0,56,586,65
151346,2028,100,12,15,42573,6,8,1,0,0,43,416,61
151346,2027,1563,105,33,117258,19,12,2,2,0,74,1008,64
151346,2026,1563,105,42,146437,25,15,2,0,0,109,1234,58
151346,2025,2013,109,29,103403,20,7,2,3,0,68,857,43
151346,2024,1538,110,31,104365,15,14,2,1,0,95,875,40
198290,2034,2013,109,15,49158,7,5,3,0,0,38,409,40
198290,2033,1538,110,25,88875,13,11,1,3,0,86,759,38
166954,2034,448,47,1,4201,0,0,1,0,0,1,39,43
166954,2033,366,42,6,18085,3,3,0,0,0,21,169,46
166954,2032,366,42,7,23004,5,2,0,0,0,21,191,47
166954,2031,366,42,3,10800,2,1,0,0,0,7,103,44
166954,2030,366,42,6,17772,1,4,1,0,0,23,152,55
166954,2029,1561,111,24,84640,12,9,3,3,0,55,722,52
166954,2028,1561,111,22,77352,10,9,3,1,0,57,647,40
166954,2027,1538,110,29,100052,15,11,3,2,0,95,841,40
198291,2034,2013,109,17,58885,10,7,0,3,0,60,531,42
198291,2033,1538,110,30,107860,16,12,2,2,0,91,928,39
256,2034,560,9,14,39989,4,8,2,0,0,48,323,56
256,2033,556,9,29,100613,19,6,4,1,0,61,823,56
256,2032,556,9,32,110862,26,6,0,2,0,68,931,57
256,2031,556,9,32,106044,18,11,3,1,0,92,824,61
256,2030,552,9,33,118117,20,6,7,1,0,77,972,57
256,2029,552,9,34,115252,18,11,5,2,0,90,963,56
256,2028,556,9,30,102171,19,7,4,1,0,73,853,62
256,2027,556,9,28,96513,14,14,0,1,0,89,813,60
256,2026,556,9,32,109677,18,10,4,0,0,81,906,63
256,2025,556,9,23,74127,13,8,2,0,0,55,622,53
256,2024,556,9,20,67351,13,4,3,1,0,47,569,56
256,2023,556,9,19,67108,11,5,3,0,0,46,592,52
256,2022,556,9,6,20245,3,3,0,0,0,18,176,47
256,2021,556,9,17,58140,0,0,0,0,0,55,458,0
256,2019,556,9,1,3600,0,0,0,0,0,5,30,0
256,2017,555,9,6,20520,0,0,0,0,0,39,223,0
198293,2034,2013,109,17,60528,13,3,1,0,0,48,514,40
198293,2033,1538,110,28,93781,16,11,1,3,0,91,768,38
187831,2032,1561,111,21,78519,15,4,2,1,0,45,644,43
187831,2031,1538,110,29,99030,20,8,1,1,0,70,798,40
278,2034,752,2,11,34837,5,5,0,0,0,33,305,62
278,2033,752,2,22,75067,7,8,5,1,0,59,644,67
278,2032,749,2,3,10800,3,0,0,0,0,10,92,68
278,2032,686,57,24,85418,17,7,0,1,0,64,715,84
278,2032,744,2,10,26662,1,5,0,0,0,33,309,63
278,2031,4533,114,21,74262,12,8,1,0,0,86,583,58
278,2031,80,10,7,25233,2,4,1,0,0,30,236,57
278,2030,80,10,0,0,0,0,0,0,0,0,0,0
278,2030,732,2,3,10882,1,1,1,0,0,7,82,69
278,2030,751,2,9,26855,4,2,1,2,0,17,208,67
278,2029,877,48,15,54683,12,3,0,0,2,30,365,69
278,2029,524,5,4,14667,1,3,0,0,0,16,118,52
278,2028,524,5,37,131508,19,13,3,2,5,92,1096,71
278,2027,524,5,30,102603,17,8,3,1,3,69,850,73
278,2026,524,5,3,10383,1,1,0,0,0,11,91,57
278,2026,893,4,8,29052,4,4,0,0,0,18,222,70
278,2025,893,4,42,147210,21,21,0,3,5,112,1343,73
278,2024,893,4,20,66787,6,10,3,1,1,63,611,65
278,2023,893,4,7,25788,4,2,1,0,1,15,200,73
278,2023,732,2,1,1016,0,0,0,0,0,0,2,50
278,2023,934,53,30,103677,20,9,1,1,0,62,890,76
278,2022,934,53,42,143342,33,7,2,0,0,69,1210,73
278,2021,4244,53,23,78660,0,0,0,0,0,68,829,0
278,2021,934,53,10,34200,0,0,0,0,0,17,266,0
278,2020,934,53,25,85500,0,0,0,0,0,52,578,0
278,2019,934,53,4,13680,0,0,0,0,0,4,55,0
278,2019,2546,53,8,27360,0,0,0,0,0,15,231,0
182604,2034,360,42,4,11995,2,1,1,0,0,13,107,59
182604,2033,2013,109,26,88247,15,8,3,2,0,72,740,58
182604,2032,2013,109,27,97548,13,11,3,2,0,73,805,53
182604,2031,2013,109,27,91834,16,10,1,1,0,82,761,41
182604,2030,1538,110,23,82358,12,8,3,1,0,62,707,40
198298,2034,2013,109,14,45695,10,4,0,1,0,40,371,42
198298,2033,1538,110,30,94743,17,10,3,1,0,81,767,39
146195,2034,438,46,1,3509,0,1,0,0,0,3,31,53
146195,2033,438,46,2,7200,1,0,1,0,0,5,60,48
146195,2032,438,46,4,12125,2,2,0,0,0,4,103,45
146195,2031,438,46,2,4470,1,1,0,1,0,7,29,57
146195,2030,438,46,11,38114,5,4,2,0,0,26,304,60
146195,2029,338,39,28,94157,10,13,5,4,0,74,790,57
146195,2028,338,39,19,65744,12,7,0,0,0,49,550,57
146195,2027,1569,106,27,93399,17,8,2,1,0,77,776,47
146195,2026,1569,106,26,90456,16,8,2,2,0,69,735,46
146195,2025,338,39,3,8921,0,3,0,2,0,10,76,56
146195,2024,1588,109,26,93452,11,12,3,2,0,79,779,41
146195,2023,1539,110,29,96228,15,12,2,1,0,95,799,40
203534,2034,1538,110,15,53064,10,3,2,0,0,30,456,39
182612,2034,2032,105,4,13477,2,1,1,0,0,11,111,62
182612,2034,88,12,12,38021,7,2,0,1,0,31,284,58
182612,2033,368,42,22,76211,13,8,1,1,0,58,656,56
182612,2032,368,42,20,72351,12,7,1,2,0,55,627,52
182612,2031,1561,111,25,88651,12,10,3,0,0,58,719,42
182612,2030,1538,110,24,84597,18,4,2,0,0,61,705,41
352,2034,614,147,2,5302,1,1,0,0,0,10,45,55
352,2033,614,147,3,11151,1,1,1,0,0,9,91,50
352,2032,614,147,8,27688,2,6,0,1,0,24,238,49
352,2031,614,147,11,34152,5,4,2,0,0,33,278,53
352,2030,2312,147,7,24448,7,0,0,0,0,20,205,57
352,2029,2312,147,14,41481,7,5,2,2,0,37,352,56
352,2028,2312,147,18,60216,12,6,0,1,0,48,515,56
352,2027,2312,147,12,41857,9,2,1,0,0,30,361,53
352,2026,2312,147,13,44391,8,4,1,0,0,37,391,56
352,2025,426,46,9,30516,6,2,1,0,0,19,270,59
352,2024,426,46,10,36601,8,2,0,1,0,17,323,55
352,2023,426,46,13,47151,9,4,0,1,0,32,385,54
352,2022,426,46,11,41336,8,2,1,1,1,14,358,55
352,2021,426,46,11,37620,0,0,0,0,0,22,289,0
352,2021,152,10,2,7200,0,0,0,0,0,10,73,0
352,2020,141,13,20,68400,0,0,0,0,0,74,655,0
352,2019,141,13,40,136800,0,0,0,0,0,150,1402,0
352,2018,141,13,49,167580,0,0,0,0,0,116,1333,0
352,2017,141,13,39,133380,0,0,0,0,0,125,1136,0
352,2016,141,13,50,171000,0,0,0,0,0,160,1509,0
357,2034,738,2,0,0,0,0,0,0,0,0,0,0
357,2034,733,2,2,7157,0,2,0,0,0,10,83,58
357,2027,204,14,17,56141,12,3,0,0,0,38,454,66
357,2026,204,14,11,31918,5,3,0,0,1,30,309,63
357,2025,204,14,14,48525,8,5,1,1,2,30,488,79
357,2024,204,14,16,54544,11,2,2,1,2,24,449,78
357,2023,926,53,4,11680,1,0,3,0,0,10,102,52
357,2022,4244,53,10,35846,3,6,1,1,0,24,320,47
198306,2034,2013,109,17,58238,10,4,3,0,0,40,490,43
198306,2033,1538,110,30,102686,20,7,3,2,0,78,892,40
198307,2034,2013,109,21,70279,13,8,0,4,0,59,599,41
198307,2033,1538,110,28,97072,19,7,2,0,0,77,815,39
193070,2034,369,42,8,29741,4,3,1,0,1,23,241,52
193070,2033,1561,111,20,67560,11,4,5,0,0,33,573,42
193070,2032,1538,110,30,105717,16,12,2,4,0,100,877,41
187840,2034,2013,109,13,45487,8,1,4,0,0,36,371,60
187840,2033,2013,109,28,95979,17,11,0,2,0,80,801,56
187840,2032,2013,109,28,92602,19,6,3,1,0,68,786,41
187840,2031,1538,110,29,92752,12,16,1,2,0,97,759,41
146207,2028,229,14,14,41169,3,7,1,0,0,38,437,65
146207,2026,1569,106,34,123689,21,7,6,2,0,88,988,66
146207,2025,344,40,25,88239,14,7,4,2,0,96,753,54
146207,2024,2016,109,25,86087,14,7,4,1,0,71,735,42
146207,2023,1539,110,23,76901,13,8,2,1,0,75,636,41
396,2034,983,69,15,51068,10,4,1,1,0,37,472,61
396,2033,983,69,23,79716,15,4,4,1,0,67,678,59
396,2032,983,69,19,66223,11,6,2,1,0,48,562,63
396,2031,983,69,23,78347,13,9,1,1,0,67,636,62
396,2030,978,69,34,109660,20,13,1,2,0,96,900,63
396,2029,978,69,28,99411,19,8,1,1,0,71,865,63
396,2028,978,69,32,109413,16,12,4,5,1,94,909,66
396,2027,957,69,36,121829,15,15,6,2,0,99,1039,62
396,2026,957,69,33,114882,21,10,2,2,0,81,978,62
396,2025,957,69,30,106594,19,8,3,2,0,76,891,68
396,2024,957,69,29,93122,19,9,1,1,0,82,787,64
396,2023,957,69,32,112656,20,7,5,2,0,84,915,63
396,2022,957,69,24,84457,19,2,3,0,0,66,703,59
396,2020,982,69,23,78660,0,0,0,0,0,73,664,0
396,2021,982,69,24,82080,0,0,0,0,0,83,728,0
396,2018,474,22,5,17100,0,0,0,0,0,12,138,0
161762,2032,377,43,6,18769,3,3,0,0,0,19,147,49
161762,2031,377,43,2,7200,1,1,0,1,0,3,63,52
161762,2030,362,42,5,17897,3,2,0,0,0,19,141,50
161762,2029,362,42,8,29401,7,1,0,0,0,21,246,48
161762,2028,362,42,7,23635,4,3,0,0,0,19,201,55
161762,2027,1561,111,26,87426,15,10,1,1,0,63,720,44
161762,2026,1538,110,29,98702,12,11,6,1,0,89,815,41
406,2034,1581,118,8,27319,4,4,0,1,0,27,226,51
406,2033,1581,118,15,53636,9,3,3,1,0,42,464,55
406,2032,1581,118,18,61038,8,10,0,2,0,59,511,54
406,2031,1581,118,15,50897,9,6,0,0,0,43,425,53
406,2030,1581,118,18,64228,11,6,1,1,0,51,536,58
406,2029,1581,118,12,39291,7,5,0,1,1,30,334,49
406,2028,1581,118,14,50752,7,5,2,1,0,39,412,57
406,2027,1581,118,18,60421,15,0,3,0,3,29,495,53
406,2026,1581,118,19,63467,9,7,3,0,0,56,546,55
406,2025,1581,118,14,48666,9,5,0,0,0,36,399,56
406,2024,1581,118,18,61430,11,7,0,0,0,57,502,51
406,2023,1581,118,18,64493,9,7,2,2,0,55,565,50
406,2022,1581,118,17,60695,11,6,0,2,0,51,491,47
406,2022,4923,54,1,3600,0,1,0,0,0,3,26,44
406,2021,3721,54,3,10800,0,0,0,0,0,18,70,0
406,2020,915,53,32,109440,0,0,0,0,0,68,829,0
406,2019,915,53,25,85500,0,0,0,0,0,41,569,0
406,2018,915,53,5,17100,0,0,0,0,0,10,112,0
198314,2034,1588,109,15,49989,11,3,1,1,0,33,425,42
198314,2033,1539,110,28,99606,16,11,1,2,0,81,853,39
445,2034,639,62,21,75856,11,10,0,3,0,50,632,63
445,2033,1828,126,35,125405,25,7,3,0,0,102,994,74
445,2032,4891,19,28,98076,17,7,4,2,0,58,857,72
445,2031,4924,54,37,122837,19,11,7,2,0,92,1071,65
445,2030,1093,54,33,116134,16,15,2,2,0,81,947,60
