League Id,Date,Type,Game Id,PlayerId,TeamId,Game Rating,SA,GA,SV,SV%,TOI,PIM
0,2003-11-18,Regular Season,262,2180,0,68,33,4,29,.879,3600000,0
0,2003-11-18,Regular Season,260,1265,23,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,260,1907,8,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,260,2037,23,96,29,1,28,.966,3900000,0
0,2003-11-18,Regular Season,260,2182,8,99,36,1,35,.972,3900000,0
0,2003-11-18,Regular Season,261,909,10,57,20,2,18,.900,3900000,0
0,2003-11-18,Regular Season,261,1354,10,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,261,1838,27,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,261,2347,27,68,25,2,23,.920,3900000,0
0,2003-11-18,Regular Season,257,1374,14,66,45,5,40,.889,3600000,0
0,2003-11-18,Regular Season,257,1470,14,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,257,2143,24,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,257,2273,24,69,19,1,18,.947,3600000,0
0,2003-11-18,Regular Season,259,1211,30,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,259,1433,30,91,43,3,40,.930,3600000,0
0,2003-11-18,Regular Season,259,2050,25,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,259,2458,25,100,27,0,27,1.000,3600000,0
0,2003-11-18,Regular Season,258,711,3,0,0,0,0,.00nan,0,0
0,2003-11-18,Regular Season,258,1128,3,97,47,3,44,.936,3541000,0
0,2003-11-18,Regular Season,258,1607,19,79,29,1,28,.966,3600000,0
0,2003-11-18,Regular Season,258,2214,19,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,268,458,17,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,268,1150,17,88,16,0,16,1.000,3600000,0
0,2003-11-19,Regular Season,268,1198,21,50,14,2,12,.857,1064000,0
0,2003-11-19,Regular Season,268,1602,21,44,16,3,13,.813,2536000,0
0,2003-11-19,Regular Season,269,1174,26,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,269,1215,26,61,30,3,27,.900,3544000,0
0,2003-11-19,Regular Season,269,1558,16,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,269,1890,16,94,27,1,26,.963,3600000,0
0,2003-11-19,Regular Season,270,194,15,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,270,1089,15,92,39,2,37,.949,3600000,0
0,2003-11-19,Regular Season,270,1389,35,70,28,3,25,.893,3546000,0
0,2003-11-19,Regular Season,270,2013,35,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,267,295,11,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,267,1235,11,89,19,0,19,1.000,3600000,0
0,2003-11-19,Regular Season,267,1754,32,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,267,2246,32,65,24,2,22,.917,3561000,0
0,2003-11-19,Regular Season,263,1295,33,100,38,1,37,.974,3600000,0
0,2003-11-19,Regular Season,263,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,263,1951,5,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,263,1975,5,73,28,2,26,.929,3577000,0
0,2003-11-19,Regular Season,264,1211,30,75,28,1,27,.964,3600000,0
0,2003-11-19,Regular Season,264,1433,30,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,264,1780,12,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,264,2213,12,62,22,2,20,.909,3591000,0
0,2003-11-19,Regular Season,266,412,31,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,266,1329,20,75,29,2,27,.931,3900000,0
0,2003-11-19,Regular Season,266,2086,31,74,27,2,25,.926,3900000,0
0,2003-11-19,Regular Season,266,2122,20,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,265,1188,34,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,265,1318,34,71,22,1,21,.955,3643000,0
0,2003-11-19,Regular Season,265,1572,9,0,0,0,0,.00nan,0,0
0,2003-11-19,Regular Season,265,1695,9,72,31,2,29,.935,3643000,0
0,2003-11-20,Regular Season,277,1374,14,64,25,2,23,.920,3521000,0
0,2003-11-20,Regular Season,277,1389,35,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,277,1470,14,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,277,2013,35,100,35,0,35,1.000,3600000,0
0,2003-11-20,Regular Season,278,1329,20,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,278,1451,29,69,24,2,22,.917,3600000,0
0,2003-11-20,Regular Season,278,1598,29,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,278,2122,20,80,41,3,38,.927,3600000,0
0,2003-11-20,Regular Season,279,1258,18,28,20,5,15,.750,3900000,0
0,2003-11-20,Regular Season,279,1494,18,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,279,1907,8,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,279,2182,8,50,35,5,30,.857,3900000,0
0,2003-11-20,Regular Season,275,711,3,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,275,1128,3,83,30,3,27,.900,3600000,0
0,2003-11-20,Regular Season,275,1265,23,48,27,4,23,.852,3555000,0
0,2003-11-20,Regular Season,275,2037,23,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,276,1655,28,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,276,1959,28,67,23,2,21,.913,3600000,0
0,2003-11-20,Regular Season,276,2143,24,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,276,2273,24,59,38,5,33,.868,3600000,0
0,2003-11-20,Regular Season,272,1188,34,62,30,3,27,.900,3534000,0
0,2003-11-20,Regular Season,272,1318,34,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,272,1572,9,92,31,1,30,.968,3600000,0
0,2003-11-20,Regular Season,272,1695,9,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,271,1522,22,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,271,1621,22,70,24,1,23,.958,3900000,0
0,2003-11-20,Regular Season,271,1951,5,83,33,1,32,.970,3900000,0
0,2003-11-20,Regular Season,271,1975,5,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,273,1426,0,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,273,1607,19,77,24,1,23,.958,3600000,0
0,2003-11-20,Regular Season,273,2180,0,100,30,0,30,1.000,3600000,0
0,2003-11-20,Regular Season,273,2214,19,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,274,909,10,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,274,1354,10,79,31,3,28,.903,3661000,0
0,2003-11-20,Regular Season,274,2050,25,0,0,0,0,.00nan,0,0
0,2003-11-20,Regular Season,274,2458,25,69,24,2,22,.917,3661000,0
0,2003-11-21,Regular Season,283,1211,30,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,283,1433,30,64,42,6,36,.857,3600000,0
0,2003-11-21,Regular Season,283,1754,32,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,283,2246,32,77,15,1,14,.933,3600000,0
0,2003-11-21,Regular Season,284,194,15,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,284,1089,15,81,26,3,23,.885,3541000,0
0,2003-11-21,Regular Season,284,1602,21,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,284,2065,21,99,35,2,33,.943,3600000,0
0,2003-11-21,Regular Season,285,1174,26,64,16,1,15,.938,3600000,0
0,2003-11-21,Regular Season,285,1215,26,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,285,1838,27,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,285,2347,27,74,37,3,34,.919,3585000,0
0,2003-11-21,Regular Season,280,458,17,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,280,1150,17,82,19,1,18,.947,3600000,0
0,2003-11-21,Regular Season,280,2143,24,76,42,4,38,.905,3600000,0
0,2003-11-21,Regular Season,280,2273,24,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,282,412,31,82,38,3,35,.921,3570000,0
0,2003-11-21,Regular Season,282,1295,33,96,32,1,31,.969,3600000,0
0,2003-11-21,Regular Season,282,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,282,2086,31,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,281,295,11,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,281,1235,11,91,26,1,25,.962,3900000,0
0,2003-11-21,Regular Season,281,1780,12,0,0,0,0,.00nan,0,0
0,2003-11-21,Regular Season,281,2213,12,94,33,1,32,.970,3900000,0
0,2003-11-22,Regular Season,294,1558,16,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,294,1780,12,62,41,4,37,.902,3600000,0
0,2003-11-22,Regular Season,294,1890,16,98,26,0,26,1.000,3600000,0
0,2003-11-22,Regular Season,294,2213,12,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,293,1754,32,40,9,2,7,.778,3600000,0
0,2003-11-22,Regular Season,293,1838,27,84,31,1,30,.968,3600000,0
0,2003-11-22,Regular Season,293,2246,32,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,293,2347,27,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,295,458,17,92,36,2,34,.944,3900000,0
0,2003-11-22,Regular Season,295,1150,17,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,295,1451,29,85,35,2,33,.943,3900000,0
0,2003-11-22,Regular Season,295,1598,29,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,297,412,31,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,297,1522,22,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,297,1621,22,99,39,1,38,.974,3600000,0
0,2003-11-22,Regular Season,297,2086,31,51,27,4,23,.852,3600000,0
0,2003-11-22,Regular Season,296,711,3,22,10,4,6,.600,793000,0
0,2003-11-22,Regular Season,296,1128,3,53,34,4,30,.882,2807000,0
0,2003-11-22,Regular Season,296,1258,18,78,29,3,26,.897,3600000,0
0,2003-11-22,Regular Season,296,1494,18,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,292,194,15,100,24,0,24,1.000,3600000,0
0,2003-11-22,Regular Season,292,1089,15,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,292,1655,28,66,20,2,18,.900,3514000,0
0,2003-11-22,Regular Season,292,1959,28,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,287,1607,19,86,35,2,33,.943,3900000,0
0,2003-11-22,Regular Season,287,1907,8,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,287,2182,8,78,25,2,23,.920,3900000,0
0,2003-11-22,Regular Season,287,2214,19,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,288,295,11,44,25,4,21,.840,3600000,0
0,2003-11-22,Regular Season,288,1235,11,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,288,2050,25,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,288,2458,25,90,38,2,36,.947,3600000,0
0,2003-11-22,Regular Season,286,1188,34,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,286,1318,34,98,32,1,31,.969,3600000,0
0,2003-11-22,Regular Season,286,1329,20,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,286,2122,20,82,30,2,28,.933,3600000,0
0,2003-11-22,Regular Season,291,1374,14,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,291,1470,14,53,32,5,27,.844,3522000,0
0,2003-11-22,Regular Season,291,1951,5,76,32,3,29,.906,3600000,0
0,2003-11-22,Regular Season,291,1975,5,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,289,1265,23,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,289,1426,0,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,289,2037,23,68,28,2,26,.929,3600000,0
0,2003-11-22,Regular Season,289,2180,0,62,41,5,36,.878,3600000,0
0,2003-11-22,Regular Season,290,1389,35,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,290,1572,9,63,32,3,29,.906,3518000,0
0,2003-11-22,Regular Season,290,1695,9,0,0,0,0,.00nan,0,0
0,2003-11-22,Regular Season,290,2013,35,74,20,1,19,.950,3600000,0
0,2003-11-23,Regular Season,299,1451,29,0,0,0,0,.00nan,0,0
0,2003-11-23,Regular Season,299,1598,29,64,16,1,15,.938,3600000,0
0,2003-11-23,Regular Season,299,2143,24,0,0,0,0,.00nan,0,0
0,2003-11-23,Regular Season,299,2273,24,84,41,3,38,.927,3532000,0
0,2003-11-23,Regular Season,300,909,10,82,26,1,25,.962,3900000,0
0,2003-11-23,Regular Season,300,1354,10,0,0,0,0,.00nan,0,0
0,2003-11-23,Regular Season,300,1655,28,0,0,0,0,.00nan,0,0
0,2003-11-23,Regular Season,300,1959,28,87,33,1,32,.970,3900000,0
0,2003-11-23,Regular Season,298,1174,26,67,34,4,30,.882,2605000,0
0,2003-11-23,Regular Season,298,1215,26,31,12,4,8,.667,995000,0
0,2003-11-23,Regular Season,298,1295,33,77,32,2,30,.938,3600000,0
0,2003-11-23,Regular Season,298,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,305,711,3,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,305,1128,3,76,38,4,34,.895,3810000,0
0,2003-11-24,Regular Season,305,1258,18,80,41,3,38,.927,3810000,0
0,2003-11-24,Regular Season,305,1494,18,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,304,412,31,66,38,4,34,.895,3544000,0
0,2003-11-24,Regular Season,304,458,17,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,304,1150,17,54,29,3,26,.897,3600000,0
0,2003-11-24,Regular Season,304,2086,31,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,303,1522,22,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,303,1572,9,91,30,1,29,.967,3600000,0
0,2003-11-24,Regular Season,303,1621,22,78,41,3,38,.927,3574000,0
0,2003-11-24,Regular Season,303,1695,9,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,302,1174,26,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,302,1215,26,72,33,3,30,.909,3580000,0
0,2003-11-24,Regular Season,302,1780,12,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,302,2213,12,64,21,2,19,.905,3600000,0
0,2003-11-24,Regular Season,301,1754,32,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,301,2050,25,0,0,0,0,.00nan,0,0
0,2003-11-24,Regular Season,301,2246,32,79,35,2,33,.943,3900000,0
0,2003-11-24,Regular Season,301,2458,25,74,27,2,25,.926,3900000,0
0,2003-11-25,Regular Season,311,909,10,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,311,1354,10,90,25,1,24,.960,3600000,0
0,2003-11-25,Regular Season,311,1451,29,72,26,2,24,.923,3566000,0
0,2003-11-25,Regular Season,311,1598,29,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,310,1558,16,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,310,1890,16,70,25,2,23,.920,3550000,0
0,2003-11-25,Regular Season,310,1951,5,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,310,1975,5,78,26,1,25,.962,3600000,0
0,2003-11-25,Regular Season,309,1258,18,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,309,1426,0,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,309,1494,18,47,25,4,21,.840,3513000,0
0,2003-11-25,Regular Season,309,2180,0,78,34,2,32,.941,3600000,0
0,2003-11-25,Regular Season,307,1188,34,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,307,1265,23,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,307,1318,34,81,32,1,31,.969,3600000,0
0,2003-11-25,Regular Season,307,2037,23,65,26,2,24,.923,3574000,0
0,2003-11-25,Regular Season,306,1295,33,99,45,2,43,.956,3600000,0
0,2003-11-25,Regular Season,306,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,306,1655,28,12,22,6,16,.727,3245000,0
0,2003-11-25,Regular Season,306,1959,28,49,2,0,2,1.000,355000,0
0,2003-11-25,Regular Season,308,295,11,61,25,2,23,.920,3600000,0
0,2003-11-25,Regular Season,308,1235,11,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,308,1602,21,0,0,0,0,.00nan,0,0
0,2003-11-25,Regular Season,308,2065,21,67,30,3,27,.900,3545000,0
0,2003-11-26,Regular Season,313,1265,23,46,18,4,14,.778,1913000,0
0,2003-11-26,Regular Season,313,1572,9,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,313,1695,9,66,20,2,18,.900,3600000,0
0,2003-11-26,Regular Season,313,2037,23,79,24,1,23,.958,1687000,0
0,2003-11-26,Regular Season,312,458,17,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,312,1150,17,70,21,2,19,.905,3600000,0
0,2003-11-26,Regular Season,312,1522,22,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,312,1621,22,71,34,3,31,.912,3590000,0
0,2003-11-26,Regular Season,314,412,31,94,28,1,27,.964,3600000,0
0,2003-11-26,Regular Season,314,909,10,70,30,3,27,.900,3559000,0
0,2003-11-26,Regular Season,314,1354,10,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,314,2086,31,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,315,1211,30,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,315,1433,30,58,23,3,20,.870,3569000,0
0,2003-11-26,Regular Season,315,1602,21,53,16,2,14,.875,3600000,0
0,2003-11-26,Regular Season,315,2065,21,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,320,1838,27,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,320,1907,8,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,320,2182,8,79,24,1,23,.958,3600000,0
0,2003-11-26,Regular Season,320,2347,27,75,34,3,31,.912,3564000,0
0,2003-11-26,Regular Season,318,1329,20,85,29,1,28,.966,3600000,0
0,2003-11-26,Regular Season,318,2122,20,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,318,2143,24,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,318,2273,24,38,27,4,23,.852,3600000,0
0,2003-11-26,Regular Season,319,194,15,46,26,4,22,.846,3600000,0
0,2003-11-26,Regular Season,319,1089,15,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,319,1374,14,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,319,1470,14,90,30,1,29,.967,3600000,0
0,2003-11-26,Regular Season,317,1188,34,29,17,4,13,.765,3600000,0
0,2003-11-26,Regular Season,317,1318,34,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,317,1754,32,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,317,2246,32,63,23,2,21,.913,3600000,0
0,2003-11-26,Regular Season,316,1389,35,69,21,1,20,.952,3600000,0
0,2003-11-26,Regular Season,316,1780,12,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,316,2013,35,0,0,0,0,.00nan,0,0
0,2003-11-26,Regular Season,316,2213,12,67,22,2,20,.909,3545000,0
0,2003-11-27,Regular Season,324,295,11,48,21,3,18,.857,3600000,0
0,2003-11-27,Regular Season,324,1174,26,60,14,1,13,.929,3160000,0
0,2003-11-27,Regular Season,324,1215,26,39,13,3,10,.769,391000,0
0,2003-11-27,Regular Season,324,1235,11,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,323,1258,18,82,39,3,36,.923,3582000,0
0,2003-11-27,Regular Season,323,1494,18,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,323,1655,28,71,27,2,25,.926,3600000,0
0,2003-11-27,Regular Season,323,1959,28,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,322,1607,19,100,43,0,43,1.000,3600000,0
0,2003-11-27,Regular Season,322,2050,25,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,322,2214,19,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,322,2458,25,54,25,3,22,.880,3600000,0
0,2003-11-27,Regular Season,321,711,3,0,0,0,0,.00nan,0,0
0,2003-11-27,Regular Season,321,1128,3,47,27,4,23,.852,3554000,0
0,2003-11-27,Regular Season,321,1295,33,70,31,2,29,.935,3600000,0
0,2003-11-27,Regular Season,321,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,332,1374,14,59,15,2,13,.867,3600000,0
0,2003-11-28,Regular Season,332,1470,14,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,332,2143,24,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,332,2273,24,50,24,4,20,.833,3588000,0
0,2003-11-28,Regular Season,333,194,15,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,333,909,10,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,333,1089,15,86,36,2,34,.944,3588000,0
0,2003-11-28,Regular Season,333,1354,10,78,25,1,24,.960,3600000,0
0,2003-11-28,Regular Season,334,1451,29,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,334,1558,16,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,334,1598,29,68,34,4,30,.882,3757000,0
0,2003-11-28,Regular Season,334,1890,16,69,30,3,27,.900,3757000,0
0,2003-11-28,Regular Season,335,1426,0,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,335,1522,22,69,28,3,25,.893,3600000,0
0,2003-11-28,Regular Season,335,1621,22,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,335,2180,0,81,41,4,37,.902,3543000,0
0,2003-11-28,Regular Season,331,1389,35,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,331,1838,27,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,331,2013,35,66,15,1,14,.933,3600000,0
0,2003-11-28,Regular Season,331,2347,27,88,34,2,32,.941,3578000,0
0,2003-11-28,Regular Season,328,1329,20,65,37,4,33,.892,3600000,0
0,2003-11-28,Regular Season,328,1572,9,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,328,1695,9,92,17,0,17,1.000,3600000,0
0,2003-11-28,Regular Season,328,2122,20,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,330,1211,30,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,330,1433,30,93,35,1,34,.971,3900000,0
0,2003-11-28,Regular Season,330,1907,8,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,330,2182,8,72,21,1,20,.952,3900000,0
0,2003-11-28,Regular Season,326,412,31,93,30,1,29,.967,3600000,0
0,2003-11-28,Regular Season,326,458,17,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,326,1150,17,49,15,2,13,.867,3588000,0
0,2003-11-28,Regular Season,326,2086,31,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,325,1754,32,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,325,1951,5,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,325,1975,5,83,25,2,23,.920,3600000,0
0,2003-11-28,Regular Season,325,2246,32,61,43,5,38,.884,3600000,0
0,2003-11-28,Regular Season,327,1602,21,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,327,1780,12,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,327,2065,21,100,27,0,27,1.000,3900000,0
0,2003-11-28,Regular Season,327,2213,12,100,33,0,33,1.000,3900000,0
0,2003-11-28,Regular Season,329,1265,23,0,0,0,0,.00nan,0,0
0,2003-11-28,Regular Season,329,2037,23,77,35,3,32,.914,3600000,0
0,2003-11-28,Regular Season,329,2050,25,43,33,5,28,.848,3542000,0
0,2003-11-28,Regular Season,329,2458,25,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,342,458,17,72,27,2,25,.926,3600000,0
0,2003-11-29,Regular Season,342,1150,17,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,342,1754,32,56,26,3,23,.885,3600000,0
0,2003-11-29,Regular Season,342,2246,32,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,343,1329,20,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,343,1374,14,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,343,1470,14,100,27,0,27,1.000,3600000,0
0,2003-11-29,Regular Season,343,2122,20,64,24,2,22,.917,3550000,0
0,2003-11-29,Regular Season,345,1558,16,69,27,2,25,.926,3600000,0
0,2003-11-29,Regular Season,345,1572,9,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,345,1695,9,64,30,3,27,.900,3600000,0
0,2003-11-29,Regular Season,345,1890,16,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,341,412,31,92,37,1,36,.973,3900000,0
0,2003-11-29,Regular Season,341,1426,0,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,341,2086,31,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,341,2180,0,67,19,1,18,.947,3900000,0
0,2003-11-29,Regular Season,344,711,3,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,344,1128,3,61,27,3,24,.889,3600000,0
0,2003-11-29,Regular Season,344,1655,28,100,27,0,27,1.000,3600000,0
0,2003-11-29,Regular Season,344,1959,28,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,336,1295,33,100,36,1,35,.972,3600000,0
0,2003-11-29,Regular Season,336,1321,33,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,336,1451,29,47,19,3,16,.842,3569000,0
0,2003-11-29,Regular Season,336,1598,29,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,337,194,15,83,38,2,36,.947,3900000,0
0,2003-11-29,Regular Season,337,1089,15,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,337,2143,24,67,24,2,22,.917,3900000,0
0,2003-11-29,Regular Season,337,2273,24,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,340,295,11,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,340,1235,11,66,29,3,26,.897,3572000,0
0,2003-11-29,Regular Season,340,1907,8,79,28,2,26,.929,3600000,0
0,2003-11-29,Regular Season,340,2182,8,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,338,1188,34,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,338,1318,34,24,19,5,14,.737,3562000,0
0,2003-11-29,Regular Season,338,1522,22,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,338,1621,22,84,44,4,40,.909,3600000,0
0,2003-11-29,Regular Season,339,1258,18,73,31,2,29,.935,3591000,0
0,2003-11-29,Regular Season,339,1494,18,0,0,0,0,.00nan,0,0
0,2003-11-29,Regular Season,339,1607,19,68,19,1,18,.947,3600000,0
0,2003-11-29,Regular Season,339,2214,19,0,0,0,0,.00nan,0,0
0,2003-11-30,Regular Season,351,711,3,66,44,4,40,.909,3900000,0
0,2003-11-30,Regular Season,351,909,10,0,0,0,0,.00nan,0,0
0,2003-11-30,Regular Season,351,1128,3,0,0,0,0,.00nan,0,0
0,2003-11-30,Regular Season,351,1354,10,87,44,4,40,.909,3900000,0
0,2003-11-30,Regular Season,349,1265,23,0,0,0,0,.00nan,0,0
